week_ending_date,created_date,report_year,report_month,narrative,class_2_price,class_2_butterfat_price,advanced_skim_milk_class_2_price,class_3_price,class_3_skim_milk_price,class_4_price,class_4_skim_milk_price,butter_monthly_avg_price,nfdm_monthly_avg_price,cheese_monthly_avg_price,cheese_monthly_40p_price,cheese_monthly_500p_price,whey_monthly_avg_price,report_title,slug_name,slug_id,office_name,office_code,office_city,office_state,market_location_name,market_location_city,market_location_state,market_type,market_type_category,published_date,year,period,data_item,value,category,unit
03/29/2014,04/02/2014,2014,Mar,,24.22,2.0472,17.67,23.33,16.78,23.66,17.12,1.8562,2.0897,2.2689,,,0.6554,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/02/2014 13:03:12,2014,2014-MAR,protein,4.5172,lmprs,
03/01/2014,03/05/2014,2014,Feb,,23.73,2.0179,17.27,23.35,16.90,23.46,17.02,1.8320,2.0783,2.2864,,,0.6314,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/05/2014 13:32:06,2014,2014-FEB,protein,4.6044,lmprs,
02/01/2014,02/05/2014,2014,Jan,,22.21,1.7944,16.51,21.15,15.43,22.29,16.62,1.6475,2.0335,2.0838,,,0.6025,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/05/2014 13:33:25,2014,2014-JAN,protein,4.1870,lmprs,
12/28/2013,01/02/2014,2013,Dec,,21.66,1.7742,16.01,18.95,13.23,21.54,15.91,1.6308,1.9537,1.8761,,,0.5706,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/02/2014 13:04:33,2013,2013-DEC,protein,3.5390,lmprs,
11/30/2013,12/04/2013,2013,Nov,,20.76,1.6406,15.56,18.83,13.59,20.52,15.34,1.5205,1.8892,1.8612,,,0.5831,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/04/2013 13:42:24,2013,2013-NOV,protein,3.6316,lmprs,
10/26/2013,10/30/2013,2013,Oct,,20.56,1.6708,15.25,18.22,12.85,20.17,14.87,1.5454,1.8366,1.8025,,,0.5731,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/30/2013 13:29:32,2013,2013-OCT,protein,3.4107,lmprs,
09/28/2013,10/18/2013,2013,Sep,,19.78,1.5266,14.96,18.14,13.29,19.43,14.62,1.4263,1.8085,1.7961,,,0.5791,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/18/2013 10:41:45,2013,2013-SEP,protein,3.5419,lmprs,
08/31/2013,09/05/2013,2013,Aug,,19.27,1.5174,14.47,17.91,13.08,19.07,14.28,1.4187,1.7706,1.7731,,,0.5778,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/05/2013 13:06:42,2013,2013-AUG,protein,3.4775,lmprs,
07/27/2013,07/31/2013,2013,Jul,,19.22,1.5763,14.20,17.38,12.32,18.90,13.89,1.4674,1.7272,1.7142,,,0.5804,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/31/2013 13:04:38,2013,2013-JUL,protein,3.2257,lmprs,
06/29/2013,07/03/2013,2013,Jun,,19.14,1.6669,13.79,18.02,12.65,18.88,13.54,1.5422,1.6878,1.7810,,,0.5738,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/03/2013 13:07:05,2013,2013-JUN,protein,3.3455,lmprs,
06/01/2013,06/05/2013,2013,May,,18.43,1.7954,12.59,18.52,12.71,18.89,13.09,1.6483,1.6374,1.8274,,,0.5765,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/05/2013 13:37:51,2013,2013-MAY,protein,3.3597,lmprs,
04/27/2013,05/01/2013,2013,Apr,,18.73,1.8297,12.77,17.59,11.62,18.10,12.15,1.6766,1.5312,1.7310,,,0.5741,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/01/2013 13:31:51,2013,2013-APR,protein,3.0130,lmprs,
03/30/2013,04/03/2013,2013,Mar,,18.82,1.7546,13.14,16.93,11.21,17.75,12.06,1.6146,1.5208,1.6467,,,0.6048,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/03/2013 13:36:29,2013,2013-MAR,protein,2.8204,lmprs,
02/23/2013,02/27/2013,2013,Feb,,18.49,1.6689,13.11,17.25,11.85,17.75,12.37,1.5438,1.5559,1.6623,,,0.6393,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/27/2013 13:03:22,2013,2013-FEB,protein,2.9609,lmprs,
01/26/2013,01/30/2013,2013,Jan,,18.19,1.6238,12.96,18.14,12.93,17.63,12.41,1.5066,1.5601,1.7485,,,0.6503,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/30/2013 13:50:34,2013,2013-JAN,protein,3.2862,lmprs,
12/29/2012,01/03/2013,2012,Dec,,18.30,1.7346,12.67,18.66,13.07,17.83,12.21,1.5981,1.5384,1.7925,,,0.6610,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/03/2013 13:44:27,2012,2012-DEC,protein,3.3113,lmprs,
12/01/2012,12/05/2012,2012,Nov,,18.81,2.0288,12.13,20.83,14.25,18.66,12.00,1.8410,1.5143,2.0146,,,0.6480,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/05/2012 13:44:59,2012,2012-NOV,protein,3.7172,lmprs,
10/27/2012,10/31/2012,2012,Oct,,18.44,2.1206,11.42,21.02,14.12,18.54,11.55,1.9168,1.4636,2.0479,,,0.6205,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/31/2012 13:24:09,2012,2012-OCT,protein,3.7278,lmprs,
09/29/2012,10/03/2012,2012,Sep,,17.04,2.0117,10.36,19.00,12.42,17.41,10.77,1.8269,1.3768,1.8647,,,0.5846,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/03/2012 13:08:44,2012,2012-SEP,protein,3.2521,lmprs,
08/25/2012,08/29/2012,2012,Aug,,15.64,1.8409,9.53,17.73,11.72,15.76,9.68,1.6859,1.2543,1.7682,,,0.5352,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/29/2012 13:03:29,2012,2012-AUG,protein,3.1211,lmprs,
07/28/2012,08/01/2012,2012,Jul,,14.51,1.6626,9.01,16.68,11.28,14.45,8.97,1.5386,1.1744,1.6857,,,0.5023,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/01/2012 13:30:51,2012,2012-JUL,protein,3.0430,lmprs,
06/30/2012,07/05/2012,2012,Jun,,14.32,1.4936,9.42,15.63,10.81,13.24,8.33,1.3991,1.1023,1.5846,,,0.5013,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/05/2012 13:47:57,2012,2012-JUN,protein,2.8952,lmprs,
05/26/2012,05/31/2012,2012,May,,15.19,1.4532,10.47,15.23,10.54,13.55,8.80,1.3657,1.1551,1.5215,,,0.5389,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/31/2012 13:26:26,2012,2012-MAY,protein,2.7344,lmprs,
04/28/2012,05/02/2012,2012,Apr,,16.20,1.5715,11.09,15.72,10.62,14.80,9.66,1.4634,1.2514,1.5361,,,0.5921,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/02/2012 13:55:44,2012,2012-APR,protein,2.6568,lmprs,
03/24/2012,04/02/2012,2012,Mar,,,,,,,,,,,,,,,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/02/2012 09:28:22,2012,2012-MAR,protein,,lmprs,
04/25/2026,04/29/2026,2026,Apr,,18.82,1.8762,12.70,16.82,10.65,20.22,14.17,1.7707,1.7788,1.6427,,,0.6443,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/29/2026 13:05:26,2026,2026-APR,other_solids,0.3888,lmprs,
03/28/2026,04/01/2026,2026,Mar,,17.34,2.0290,10.61,16.16,9.41,18.94,12.29,1.8969,1.5741,1.5607,,,0.6724,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/01/2026 13:05:21,2026,2026-MAR,other_solids,0.4178,lmprs,
02/28/2026,03/04/2026,2026,Feb,,15.34,1.7864,9.42,14.94,9.03,16.29,10.43,1.6966,1.3726,1.4338,,,0.6931,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/04/2026 12:54:48,2026,2026-FEB,other_solids,0.4391,lmprs,
01/31/2026,02/04/2026,2026,Jan,,13.92,1.4595,9.13,14.59,9.85,13.55,8.77,1.4266,1.1921,1.4003,,,0.6986,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/04/2026 13:08:03,2026,2026-JAN,other_solids,0.4448,lmprs,
12/27/2025,12/31/2025,2025,Dec,,14.41,1.5831,9.19,15.86,10.72,13.64,8.42,1.5287,1.1541,1.5271,,,0.6893,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/31/2025 13:05:26,2025,2025-DEC,other_solids,0.4352,lmprs,
11/29/2025,12/03/2025,2025,Nov,,14.54,1.7131,8.85,17.18,11.62,13.89,8.21,1.6360,1.1609,1.7419,,,0.6415,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/03/2025 13:02:43,2025,2025-NOV,other_solids,0.3859,lmprs,
11/01/2025,11/05/2025,2025,Oct,,16.02,1.8322,9.96,16.91,10.90,14.30,8.20,1.7344,1.1601,1.7384,,,0.5930,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/05/2025 13:05:19,2025,2025-OCT,other_solids,0.3360,lmprs,
09/27/2025,10/01/2025,2025,Sep,,17.39,2.1995,10.04,17.59,10.28,16.17,8.80,2.0377,1.2265,1.8066,,,0.5782,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/01/2025 13:05:44,2025,2025-SEP,other_solids,0.3207,lmprs,
08/30/2025,09/04/2025,2025,Aug,,19.18,2.7325,9.96,17.24,7.98,18.50,9.29,2.4778,1.2820,1.7529,,,0.5779,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/04/2025 13:05:39,2025,2025-AUG,other_solids,0.3204,lmprs,
07/26/2025,07/30/2025,2025,Jul,,19.31,2.8505,9.67,17.32,7.63,18.89,9.26,2.5753,1.2783,1.7634,,,0.5670,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/30/2025 13:05:25,2025,2025-JUL,other_solids,0.3092,lmprs,
06/28/2025,07/02/2025,2025,Jun,,18.43,2.7448,9.14,18.82,9.57,18.30,9.03,2.4880,1.2531,1.9322,,,0.5497,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/02/2025 13:05:29,2025,2025-JUN,other_solids,0.2914,lmprs,
05/31/2025,06/04/2025,2025,May,,18.72,2.6697,9.72,18.57,9.59,18.13,9.13,2.3703,1.1925,1.8404,1.8177,1.8284,0.5119,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/04/2025 13:05:20,2025,2025-MAY,other_solids,0.3222,lmprs,
04/26/2025,04/30/2025,2025,Apr,,19.22,2.6476,10.31,17.48,8.54,17.92,8.99,2.3520,1.1773,1.7361,1.7117,1.7244,0.4988,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/30/2025 13:04:13,2025,2025-APR,other_solids,0.3087,lmprs,
03/29/2025,04/02/2025,2025,Mar,,20.12,2.6312,11.31,18.62,9.78,18.21,9.35,2.3385,1.2176,1.8215,1.8420,1.7732,0.5532,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/02/2025 13:05:07,2025,2025-MAR,other_solids,0.3647,lmprs,
03/01/2025,03/05/2025,2025,Feb,,21.08,2.8256,11.60,20.18,10.69,19.90,10.40,2.4990,1.3347,1.9077,1.9158,1.8707,0.6650,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/05/2025 13:05:17,2025,2025-FEB,other_solids,0.4799,lmprs,
02/01/2025,02/05/2025,2025,Jan,,21.58,2.9530,11.65,20.34,10.39,20.73,10.80,2.6042,1.3801,1.8851,1.8954,1.8477,0.7218,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/05/2025 13:05:17,2025,2025-JAN,other_solids,0.5384,lmprs,
12/28/2024,01/02/2025,2024,Dec,,21.28,2.9174,11.47,18.62,8.74,20.74,10.94,2.5748,1.3952,1.7608,1.7583,1.7326,0.6353,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/02/2025 13:05:22,2024,2024-DEC,other_solids,0.4493,lmprs,
11/30/2024,12/04/2024,2024,Nov,,21.52,3.0693,11.17,19.95,9.57,21.12,10.78,2.7002,1.3773,1.9198,1.9096,1.8973,0.5922,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,12/04/2024 13:05:26,2024,2024-NOV,other_solids,0.4049,lmprs,
10/26/2024,10/30/2024,2024,Oct,,21.01,3.0921,10.56,22.85,12.49,20.90,10.47,2.7191,1.3423,2.2400,2.1605,2.2760,0.5588,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/30/2024 13:05:20,2024,2024-OCT,other_solids,0.3705,lmprs,
09/28/2024,10/02/2024,2024,Sep,,22.40,3.6184,10.09,23.34,11.09,22.29,10.00,3.1537,1.2899,2.2882,2.2013,2.3319,0.5321,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/02/2024 13:05:28,2024,2024-SEP,other_solids,0.3430,lmprs,
08/31/2024,09/05/2024,2024,Aug,,22.05,3.5702,9.90,20.66,8.49,21.58,9.44,3.1139,1.2268,2.0399,1.9812,2.0573,0.4864,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,09/05/2024 13:04:24,2024,2024-AUG,other_solids,0.2959,lmprs,
07/27/2024,07/31/2024,2024,Jul,,21.82,3.5790,9.63,19.79,7.55,21.31,9.13,3.1211,1.1930,1.9717,1.9458,1.9635,0.4487,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/31/2024 13:05:31,2024,2024-JUL,other_solids,0.2571,lmprs,
06/29/2024,07/03/2024,2024,Jun,,21.60,3.5514,9.50,19.87,7.74,21.08,8.99,3.0983,1.1770,1.9962,1.9154,2.0345,0.4249,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,07/03/2024 13:04:46,2024,2024-JUN,other_solids,0.2326,lmprs,
06/01/2024,06/05/2024,2024,May,,21.50,3.4706,9.69,18.55,6.66,20.50,8.68,3.0316,1.1422,1.8706,1.8062,1.8952,0.4108,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/05/2024 13:05:24,2024,2024-MAY,other_solids,0.2181,lmprs,
04/27/2024,05/01/2024,2024,Apr,,21.23,3.3379,9.89,15.50,3.98,20.11,8.76,2.9220,1.1506,1.5478,1.5170,1.5447,0.4289,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/01/2024 13:05:25,2024,2024-APR,other_solids,0.2367,lmprs,
03/30/2024,04/03/2024,2024,Mar,,21.12,3.2455,10.11,16.34,5.19,20.09,9.07,2.8457,1.1863,1.6082,1.5730,1.6085,0.4788,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/03/2024 13:05:20,2024,2024-MAR,other_solids,0.2881,lmprs,
02/24/2024,02/28/2024,2024,Feb,,20.53,3.1101,9.99,16.08,5.41,19.85,9.31,2.7339,1.2125,1.5947,1.6021,1.5586,0.4649,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/28/2024 13:05:37,2024,2024-FEB,other_solids,0.2738,lmprs,
01/27/2024,01/31/2024,2024,Jan,,20.04,2.9835,9.95,15.17,4.92,19.39,9.30,2.6294,1.2112,1.5226,1.5260,1.4895,0.4338,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/31/2024 13:10:03,2024,2024-JAN,other_solids,0.2417,lmprs,
12/30/2023,01/04/2024,2023,Dec,,19.88,2.9848,9.78,16.04,5.82,19.23,9.13,2.6305,1.1924,1.6234,1.6385,1.5813,0.4168,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/04/2024 13:04:47,2023,2023-DEC,other_solids,0.2242,lmprs,
11/25/2023,11/29/2023,2023,Nov,,21.21,3.4678,9.40,17.15,5.22,20.87,9.07,3.0293,1.1860,1.7421,1.7511,1.7034,0.3831,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/29/2023 13:05:36,2023,2023-NOV,other_solids,0.1895,lmprs,
10/28/2023,11/01/2023,2023,Oct,,21.95,3.7214,9.25,16.84,3.98,21.49,8.80,3.2387,1.1558,1.7390,1.8044,1.6502,0.3198,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/01/2023 13:05:20,2023,2023-OCT,other_solids,0.1243,lmprs,
09/30/2023,10/04/2023,2023,Sep,,19.98,3.1334,9.34,18.39,7.72,19.09,8.44,2.7532,1.1155,1.9366,1.9895,1.8616,0.2954,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,10/04/2023 13:05:28,2023,2023-SEP,other_solids,0.0992,lmprs,
08/26/2023,08/30/2023,2023,Aug,,19.91,3.0288,9.65,17.19,6.85,18.91,8.64,2.6668,1.1374,1.8349,1.8625,1.7764,0.2620,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/30/2023 13:05:53,2023,2023-AUG,other_solids,0.0648,lmprs,
07/29/2023,08/02/2023,2023,Jul,,19.12,2.8056,9.64,13.77,4.12,18.26,8.77,2.4825,1.1522,1.4870,1.4614,1.4789,0.2660,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,08/02/2023 13:05:22,2023,2023-JUL,other_solids,0.0689,lmprs,
06/24/2023,06/28/2023,2023,Jun,,18.83,2.7675,9.48,14.91,5.44,18.26,8.91,2.4510,1.1674,1.5724,1.5568,1.5561,0.3220,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/28/2023 13:06:22,2023,2023-JUN,other_solids,0.1266,lmprs,
05/27/2023,06/01/2023,2023,May,,19.11,2.7642,9.78,16.11,6.69,18.10,8.76,2.4483,1.1505,1.6600,1.7277,1.5715,0.3813,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,06/01/2023 13:05:28,2023,2023-MAY,other_solids,0.1877,lmprs,
04/29/2023,05/03/2023,2023,Apr,,19.20,2.7079,10.07,18.52,9.40,17.95,8.80,2.4018,1.1551,1.8775,1.9406,1.7942,0.4398,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/03/2023 13:06:24,2023,2023-APR,other_solids,0.2479,lmprs,
04/01/2023,04/05/2023,2023,Mar,,19.52,2.7370,10.30,18.10,8.85,18.38,9.14,2.4258,1.1935,1.8399,1.9503,1.7188,0.4261,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,04/05/2023 13:05:21,2023,2023-MAR,other_solids,0.2338,lmprs,
02/25/2023,03/01/2023,2023,Feb,,20.83,2.7248,11.70,17.78,8.57,18.86,9.69,2.4158,1.2553,1.8224,1.9874,1.6602,0.4031,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,03/01/2023 13:05:11,2023,2023-FEB,other_solids,0.2101,lmprs,
01/28/2023,02/01/2023,2023,Jan,,21.61,2.7783,12.32,19.43,10.08,20.01,10.68,2.4599,1.3662,1.9767,2.1147,1.8226,0.4266,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,02/01/2023 13:04:20,2023,2023-JAN,other_solids,0.2343,lmprs,
12/31/2022,01/05/2023,2022,Dec,,23.11,3.1609,12.48,20.50,9.80,22.12,11.48,2.7759,1.4559,2.0555,2.1594,1.9293,0.4566,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,01/05/2023 13:01:32,2022,2022-DEC,other_solids,0.2652,lmprs,
11/26/2022,11/30/2022,2022,Nov,,24.67,3.3790,13.31,21.01,9.54,23.30,11.91,2.9560,1.5045,2.0897,2.0748,2.0744,0.4745,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/30/2022 13:08:10,2022,2022-NOV,other_solids,0.2837,lmprs,
10/29/2022,11/02/2022,2022,Oct,,25.73,3.6637,13.37,21.81,9.34,24.96,12.60,3.1911,1.5819,2.1560,2.0453,2.2210,0.4857,Announcement of Class and Component Prices (PDF),DYMCLASSPRICES,2991,Dairy MMR,DY-WA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,11/02/2022 13:05:49,2022,2022-OCT,other_solids,0.2952,lmprs,
